time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
42.400000000000006,0.04889121337562945,42.400000000000006,1.18796168196701
42.5,0.049006522841138,42.5,1.1923357806291097
42.6,0.049121832306646566,42.6,1.196720183410555
42.7,0.04923714177215512,42.7,1.2011148903113456
42.800000000000004,0.049352451237663686,42.800000000000004,1.2055199013314815
42.900000000000006,0.04946776070317225,42.900000000000006,1.2099352164709627
43.0,0.0495830701686808,43.0,1.214360835729789
43.1,0.04969837963418936,43.1,1.218796759107961
43.2,0.049813689099697925,43.2,1.2232429866054781
43.300000000000004,0.04992899856520649,43.300000000000004,1.227699518222341
43.400000000000006,0.05004430803071505,43.400000000000006,1.2321663539585488
43.5,0.0501596174962236,43.5,1.236643493814102
43.6,0.050274926961732164,43.6,1.2411309377890005
43.7,0.05039023642724073,43.7,1.2456286858832446
43.800000000000004,0.05050554589274929,43.800000000000004,1.2501367380968338
43.900000000000006,0.050620855358257846,43.900000000000006,1.2546550944297685
44.0,0.0507361648237664,44.0,1.2591837548820484
44.1,0.050851474289274966,44.1,1.2637227194536738
44.2,0.05096678375478352,44.2,1.2682719881446447
44.300000000000004,0.051082093220292085,44.300000000000004,1.2728315609549608
44.400000000000006,0.05119740268580065,44.400000000000006,1.2774014378846221
44.5,0.051312712151309205,44.5,1.2819816189336286
44.6,0.05142802161681776,44.6,1.2865721041019809
44.7,0.051543331082326324,44.7,1.2911728933896782
44.800000000000004,0.05165864054783489,44.800000000000004,1.2957839867967211
44.900000000000006,0.05177395001334345,44.900000000000006,1.3004053843231094
45.0,0.051889259478852,45.0,1.3050370859688425
